id,name,gtin,category,brand,rating
prod24642960,"Henry McKenna Single Barrel Whiskey, 750 ml",,13500111,Henry McKenna,5.0
prod26130064,Casa Maestri Reposado Tequila (750 ml),66318800033,13500107,Casa Maestri,4.8
prod9050104,"Member's Mark Assorted Cookie Tray, 84 ct.",22856600000,1580107,Member's Mark,4.6865
PL984176872,"Custom Cupcakes, 30 ct.",19396829039,7320117,,4.7445
116403,Sara Lee Restaurant Style White Hot Dog Buns 16 ct.,7294560163,1580105,Sara Lee,4.5623
prod17660159,King's Hawaiian Original Dinner Rolls 32 ct.,7343507066,1580105,King's Hawaiian,4.8355
116408,Sara Lee Restaurant Style White Hamburger Buns 16 ct.,7294560164,1580105,Sara Lee,4.6424
PL984150753,Custom Half Sheet Cake,19396829391,7320117,,4.5093
163882,"Duchess Honey Buns, 3 oz., 12 pk.",7095370120,15191088,Duchess,4.6859
prod9300349,"Member's Mark All Butter Sandwich Croissants, 12 ct.",22908800000,1580105,Member's Mark,4.6313
165378,"Otis Spunkmeyer Variety Pack Muffins, 4 oz., 15 pk.",9175215101,1580109,Otis Spunkmeyer,4.672
PL984150758,"Custom 10"" Double Layer Cake",19396829390,7320117,,4.405
prod20631012,"Entenmann's Little Bites Chocolate Chip Muffins, 1.65 oz., 20 pk.",7203001837,1580109,Entenmann's,4.7248
prod22971006,"Member's Mark White and Chocolate Cupcakes with Buttercream Icing, 30 ct.",22941200000,1580107,Member's Mark,4.6851
160952,"Mission Soft Flour Taco Tortillas, 40 ct.",,2610113,Mission,4.7256
prod22885709,"Hostess Donettes Variety Pack Donuts, Snack Size, 1.5 oz., 32 pk.",88810905010,15191088,Hostess,4.4749
prod22381230,"Member's Mark Yeast Dinner Rolls, 24 ct.",22932200000,1580105,Member's Mark,4.5796
prod22131870,"Member's Mark Cookies Variety Pack, 18 ct.",22923100000,1464,Member's Mark,4.5338
P990347290,"Member's Mark Breakfast Platter, Five Flavor Assortment, 40 ct.",25522400000,1580107,Member's Mark,4.1111
prod22971008,"Member's Mark Spring Celebration Cupcakes, 30 ct.",22941400000,8117,Member's Mark,4.6256
PL984177157,Custom Full Sheet Cake,19396829392,7320117,,4.4323
prod23280060,"belVita Blueberry Breakfast Biscuits, 4 biscuits per pack, 25 pk.",4400004084,1465,belVita,4.7167
prod20933343,"Mission Carb Balance Soft Taco Flour Tortillas, 16 ct.",,2610113,Mission,4.7915
prod22070871,"Entenmann's Little Bites Party Cake Muffins, 1.65 oz., 20 pk.",7203002208,15191088,Entenmann's,4.7308
prod19200403,"Sara Lee Original Artesano Bakery Bread 20 oz., 2 pk.",7294561243,1580105,Sara Lee,4.6381
P990336549,"Member's Mark Variety Pack Muffins, 9 ct.",25517100000,1580109,,4.4755
PL980189476,"Member's Mark White and Chocolate Cupcakes with Whipped Icing, 30 ct.",22941300000,8117,Member's Mark,4.6961
prod3360016,"Member's Mark All Butter Cocktail Croissants, 20 ct.",22908700000,1580105,Member's Mark,4.5655
prod13450298,"Member's Mark Chocolate Chunk Cookies, 18 ct.",22923200000,1580107,Member's Mark,4.5669
P03001740,"Hostess Variety Pack Danish, 2.75 oz., 24 pk.",88810925081,1580109,Hostess,4.1943
PL980431816,"Member's Mark Gourmet Cupcakes Variety Pack, 8 ct.",25489400000,8117,Member's Mark,4.4958
prod13201229,"Member's Mark French Baguette, 2 ct.",22861500000,1580105,Member's Mark,4.3887
P990342645,"Member's Mark Gourmet Brownie Tray, 24 ct.",25520200000,1580107,Member's Mark,4.2808
162404,"Mission 10"" Burrito Flour Tortillas, 40 ct.",,2610113,Mission,4.6847
162163,"Sara Lee Honey Wheat Bread 20 oz., 2 pk.",7294561159,1580105,Sara Lee,4.7795
prod2550149,"Bimbo Soft White Bread Family Pack 20 oz., 2 pk.",7432309151,1580105,Bimbo Bakery ,4.5985
prod19730051,"Member's Mark Blueberry Muffins, 6 ct.",22898400000,1580109,Member's Mark,4.4503
P03007439,"Uncle Wally's Variety Pack Muffins, 20 pk.",75931324175,15191088,Uncle Wally's,3.956
PL984164967,"Member's Mark Sliced Brioche Slider Buns, 24 ct.",25495900000,1580105,Member's Mark,4.7011
prod25261293,"Member's Mark Cinnamon Crunch Muffin, 6 ct.",22973700000,1580109,Member's Mark,4.5944
prod1900604,"Member's Mark 10"" Tres Leches Style Cake with Strawberry Filling",22830200000,8117,Member's Mark,4.3841
199533,"Mission 6"" Fajita Flour Tortillas, 40 ct.",7373107004,2610113,Mission,4.7106
P990349850,"Member's Mark 12"" Honeycrisp Apple Lattice Pie, 72 oz.",25523100000,1580107,Member's Mark,4.4706
PL984176980,Custom Two-Tier Cake,19396829123,7320117,,4.2565
prod19730053,"Member's Mark Double Chocolate Muffins, 6 ct.",22898500000,1580109,Member's Mark,4.7392
P990391838,"Member's Mark OATful Bites, 0.9 oz., 24 pk.",19396847503,1580109,Member's Mark,4.6909
prod22760040,Thomas' Plain Bagels 12 ct.,4812127706,1580109,Thomas',4.7469
prod24020034,"Member's Mark Petite Hoagie Rolls, White Bread 18 ct.",22216900000,1580105,Member's Mark,4.5124
prod13450302,"Member's Mark Mini Candy Cookies, 36 ct.",22862000000,1580107,Member's Mark,4.3047
P990388459,"Duchess Mini Powdered Sugar Donuts, 3 oz, 12 pk.",7095389133,15191088,DUCHESS,4.5588
prod16360169,"Ole Mexican Foods Xtreme Wellness High Fiber Low Carb Tortilla Wraps, 16 ct.",,2610113,Ole,4.7675
P990390262,"Member's Mark Lemon Raspberry Loaf Naturally Flavored, 31 oz.",25532200000,1580107,Member's Mark,3.1217
prod14510124,"Member's Mark Tart & Sweet Apple Turnover, 8 ct.",22866000000,1580107,Member's Mark,4.352
PL984181866,"Member's Mark Sourdough Bread Bowl, 23 oz.",25504700000,1580105,Member's Mark,4.3573
prod24632530,"Member's Mark Tuxedo Bar Cake with Chocolate Mousse, 39 oz.",22963800000,1580107,Member's Mark,4.7756
prod22270017,"Member's Mark Plain Sliced Bagels, 6 ct.",22926400000,1580109,Member's Mark,4.4459
prod18650006,"Member's Mark Regular Hoagie Rolls, White Bread 12 ct.",22213400000,1580105,Member's Mark,4.3969
P990331583,"La Banderita Carb Counter Zero Net Carbs Soft Taco, 16 ct.",,2610113,LA BANDERITA,4.7042
P990328665,"Member's Mark 3"" Fresh Fruit Topped New York Style Cheesecakes, 8 ct.",25512100000,8117,Member's Mark,4.7084
prod22270019,"Member's Mark Everything Sliced Bagels, 6 ct.",22926700000,1580109,Member's Mark,4.4704
PL980425015,"Member's Mark Sweet Fruit Topped Chantilly Cream Bar Cake, 46 oz.",22983800000,8117,Member's Mark ,4.735
prod23551039,"Entenmann's Little Bites Fudge Brownie Mini Muffins 1.95 oz., 20 pk.",7203001839,15191088,Entenmann's,4.6303
prod21023464,"La Banderita 9” Homestyle Soft Taco Flour Tortillas, 24 ct. ",,2610113,La Banderita,4.6875
prod20352502,"Member's Mark Banana Nut Muffins, 6 ct.",22898300000,1580109,Member's Mark,4.5077
prod25351501,"Member's Mark Seasonal Assorted Cookie Tray, 60 ct.",22974200000,1464,Member's Mark,4.0293
prod20933085,"Mission Super Soft White Corn Tortillas, 110 ct.",,2610113,Mission,4.4819
prod22261108,"Member's Mark Sliced Cinnamon Raisin Bagels, 6 ct.",22926500000,1580109,Member's Mark,4.4921
PL980422955,"Member's Mark Tiramisu Cake, 32 oz.",22982800000,8117,Member's Mark ,4.3761
P990403636,"Member's Mark Chocolate Cherry Bread, 18 oz.",25535400000,15940790,Member's Mark,4.25
prod26540132,"Member's Mark Carrot Bar Cake, 38 oz.",22978000000,8117,Member's Mark,4.52
prod25620559,"Member's Mark 10"" Key Lime Pie, 41 oz.",22975700000,1580107,Member's Mark,4.4988
prod25620850,"Member's Mark Danish Variety Pack, 4 ct.",22975600000,1580107,Member's Mark,4.1973
prod13201232,"Member's Mark Artisan Ciabatta Rolls, 8 ct.",22861600000,15940790,Member's Mark,4.2775
prod22261107,"Member's Mark Blueberry Sliced Bagels, 6 ct.",22926600000,1580109,Member's Mark,4.2847
102219,"Member's Mark Jumbo Hoagie Rolls, White Bread, 6 ct.",22184700000,1580105,Member's Mark,4.5946
prod23570088,"Hostess Cinnamon Streusel Coffee Cake, 1.44 oz., 32 pk.",88810911406,15191088,Hostess,4.6775
PL984177057,Sweet Celebration Half Sheet Cake,19396829280,16540333,,4.5262
PL984176845,"Shimmering Elegance Cupcakes, Gold, 30 ct.",19396829012,7330197,,4.8273
131274,"Sara Lee 100% Whole Wheat Bread 20 oz., 2 pk.",7294561143,1580105,Sara Lee,4.656
PL984176878,"Sweet Celebration Cupcakes, 30 ct.",19396829045,16540333,,4.7984
P990353019,"Member's Mark x Carlo's Bakery Colossal Candy-Filled Vanilla Cupcake, 5 lbs.",25525500000,8117,Member's Mark x Carlo's Bakery,2.9896
PL984176896,"Bluey Cupcakes, 30 ct.",19396829062,1137,,4.8185
P03016454,"La Banderita Carb Counter 4.5"" Street Taco Tortillas 26 ct.",,2610113,La Banderita,4.7342
PL984176951,"Sweet Celebration 10"" Double Layer Cake",19396829092,16540333,,4.6142
P990331603,"La Banderita White Corn Tortillas, 74.6 oz. ",,2610113,LA BANDERITA,4.2039
prod16330248,"La Banderita 10"" Burrito Flour Tortillas, 20 ct.",,2610113,La Banderita,4.6067
P990363273,"Member's Mark x Carlo's Bakery Colossal Chocolate Peanut Butter Cupcake, 4.37 lbs.",25529500000,8117,Member's Mark x Carlo's Bakery,3.332
prod25620827,"Member's Mark Cheese Danish, 4 ct.",22975400000,1580107,Member's Mark,4.1783
PL984176898,"Disney Princess Cupcakes, 30 ct.",19396829064,1984,,4.8562
PL984176889,"Shimmering Elegance Cupcakes, Silver, 30 ct.",19396829055,7330197,,4.8
P990387103,"SUMM! Strawberry Apple Pie Dessert Rolls with Icing, 12 ct.",5735645027,1580107,SUMM!,4.2553
PL984176875,"Enchanted Unicorn Cupcakes, 30 ct.",19396829042,15510451,,4.8246
prod23181104,"Brownberry Whole Grains Oatnut Bread 24 oz., 2 pk.",7341095606,1580105,Brownberry,4.7786
158774,"MoonPie Chocolate Double Decker Pie, 2.75 oz., 24 ct.",,15191088,MoonPie,4.5543
PL984176848,"Shimmering Elegance Half Sheet Cake, Gold",19396829015,7330197,,4.4762
PL984176904,"Minecraft Cupcakes, 30 ct.",19396829070,3080107,,4.7929
PL984177091,Minecraft Half Sheet Cake,19396829160,3080107,,4.347
P03002129,"La Banderita Carb Counter Low Carb Keto Friendly Tortillas, 16 ct.",,2610113,La Banderita,4.6551
159712,Member's Mark Central American-Style Bolillo Rolls 18 ct.,22121400000,1580105,Member's Mark,4.3312
PL984176907,"Marvel's Spider-Man Cupcakes, 30 ct.",19396829073,8700101,,4.8256
161258,"Butternut Large White Bread 20 oz., 2 pk.",2412601207,1580105,BUTTERNUT,4.7255
PL984176877,"Sugar Soft Roses Cupcakes, 30 ct.",19396829044,1459,,4.8191
PL984176846,"Shimmering Elegance 10"" Double Layer Cake, Gold",19396829013,7330197,,4.3129
PL984176996,"Shimmering Elegance Two-Tier Cake, Silver",19396829127,7330197,,4.4468
PL984177056,Sugar Soft Roses Half Sheet Cake,19396829279,1459,,4.413
PL984176892,"Pink Whales Cupcakes, 30 ct.",19396829058,9243,,4.6316
P990389854,"Member's Mark 10"" Cherry Lattice Pie, 39 oz.",25530900000,1580107,Member's Mark,4.0
PL984176968,"Bluey 10"" Double Layer Cake",19396829217,1137,,4.4975
PL984177065,Succulents with Ruffles Half Sheet Cake,19396829140,12330116,,4.497
PL984177097,Marvel's Spider-Man Half Sheet Cake,19396829162,8700101,,4.6283
PL984176884,"Football Cupcakes, 30 ct.",19396829050,15710178,,4.807
PL984176961,"Shimmering Elegance 10"" Double Layer Cake, Silver",19396829094,7330197,,4.5105
PL984150764,"Tres Leches 10"" Round Double Layer Custom Cake with Messaging",40984150764,1452,,4.2404
P990353231,"Member's Mark 3"" Turtle Cheesecake, Frozen, Case, 40 ct.",73025672340,1580107,Member's Mark,4.5
160918,"TortillaLand Uncooked 8"" Soft Flour Tortillas 36 ct.",4494608174,2610113,TortillaLand,4.8489
PL984151000,"Member's Mark 3"" New York Style Cheesecake, Frozen, Case, 40 ct.",73025634073,8117,Member's Mark,4.9434
prod24510249,"Member's Mark Un-Iced White Cupcakes, Bulk, 150 ct.",22959900000,6790110,Member's Mark,4.8
P03003606,"Healthy Life Keto Bread Loaf 16 oz., 2 pk.",2412601848,1580105,Healthy Life,4.6599
prod25260670,"Suzy's Classic Sampler Cheesecake, 72 oz., Delivered to your doorstep",,1580107,Suzy's ,4.2041
PL984150752,"Custom Graduation Cupcakes, 30 ct.",19396828993,15830250,,4.6729
PL984176849,"Shimmering Elegance Full Sheet Cake, Gold",19396829016,7330197,,4.6702
PL984177107,Tres Leches Half Sheet Cake with Messaging,19396829158,8117,,4.5319
PL984176886,"Inspiration Cupcakes, Gold, 30 ct.",19396829052,9116,,4.5938
PL984176906,"PAW Patrol Cupcakes, 30 ct.",19396829072,7320110,,4.8077
prod21391919,"Butternut Hot Dog Buns, 24 oz., 16 ct.",2412601519,1580105,Butternut,4.6154
PL984177075,Bluey Half Sheet Cake,19396829150,1137,,4.2193
PL984176978,"Marvel's Spider-Man 10"" Double Layer Cake",19396829119,8700101,,4.6978
P03007550,"Bimbo Mantecaditas Vanilla Muffins, Bite Size, 20 pk.",7432373789,15191088,Bimbo,4.4925
prod20933340,"Mission Homestyle Soft Taco Flour Tortillas, 24 ct.",,2610113,Mission,4.6581
PL984176887,"Succulents with Ruffles Cupcakes, 30 ct.",19396829053,12330116,,4.7143
prod23181106,"Brownberry Whole Grains 100% Whole Wheat Bread 24 oz., 2 pk.",7341095674,1580105,Brownberry,4.705
P990387532,"Lilo and Stitch Cupcakes, 30 ct.",19396830204,16760254,,4.8571
PL984176882,"Basketball Cupcakes, 30 ct.",19396829049,8018,,4.1081
prod27190481,"Member's Mark 10"" Elegance Cake",22979700000,8117,Member's Mark,3.9844
prod16330265,"Ole Xtreme Wellness Spinach and Herbs Wrap, 16 ct.",,2610113,Ole,4.6547
P990383939,"Member's Mark Iced Cinnamon Rolls, 10 ct.",25530600000,1580107,Member's Mark,3.0317
prod14510030,"Thomas' Swirl Cinnamon Raisin Bread 16 oz., 2 pk.",4812122904,1580109,Thomas',4.7546
P03016034,"La Banderita Carb Counter 10"" Tortillas Family Pack, 10 ct.",,2610113,La Banderita,4.6107
PL984176899,"Frozen 2 Cupcakes, 30 ct.",19396829065,12330111,,4.8182
PL984176847,"Shimmering Elegance Two-Tier Cake, Gold",19396829014,7330197,,4.551
PL984176950,"Sugar Soft Roses 10"" Double Layer Cake",19396829218,1459,,4.2847
PL984176975,"Minecraft 10"" Double Layer Cake",19396829108,3080107,,4.4491
PL984177199,Sweet Celebration Half Sheet Cookie Cake,19396829329,16540333,,4.4231
prod25260667,"Suzy's Signature New York Style Cheesecake, 72 oz.",,1580107,Suzy's,4.1791
PL984176885,"Soccer Cupcakes, 30 ct.",19396829051,1000239,,4.8837
PL984150620,"Mermaid Cupcakes, 30 ct.",19396828994,15590118,,4.7424
P990387511,"Sonic Cupcakes, 30 ct.",19396830186,12170103,,5.0
PL984176985,Sugar Soft Roses Two-Tier Cake,19396829227,1459,,4.4559
P990387505,"Hello Kitty Cupcakes, 30 ct.",19396830192,10230121,,4.5882
PL984176838,Custom Graduation Half Sheet Cake,19396829005,15830250,,4.4174
PL984176903,"Mickey Mouse Cupcakes, 30 ct.",19396829069,11630113,,4.9306
P990387510,Sonic Half Sheet Cookie Cake,19396830185,12170103,,5.0
PL984177164,Sweet Celebration Full Sheet Cake,19396829306,16540333,,4.3175
P990383423,"Member's Mark Mini New York Style Crumb Cakes, 8 ct.",25531400000,8117,Member's Mark,4.1965
P990387567,Lilo and Stitch Half Sheet Cookie Cake,19396830203,16760254,,5.0
PL984176900,"Jurassic World Cupcakes, 30 ct.",19396829066,15510272,,4.451
PL984176890,"Safari Animals Cupcakes, 30 ct.",19396829056,18610134,,4.7547
PL984177079,Disney Princess Half Sheet Cake,19396829156,1984,,4.2763
PL984176972,"Jurassic World 10"" Double Layer Cake",19396829226,15510272,,4.4247
PL984176905,"Minnie Mouse Cupcakes, 30 ct.",19396829071,4360101,,4.8444
PL984176888,"Succulents with Texture Cupcakes, 30 ct.",19396829054,1950101,,4.75
PL984176881,"Baseball Cupcakes, 30 ct.",19396829048,6930113,,4.8333
PL984177067,"Shimmering Elegance Half Sheet Cake, Silver",19396829142,7330197,,4.4643
P990387507,Hello Kitty Half Sheet Cake,19396830188,10230121,,4.3333
PL984176959,"Succulents with Ruffles 10"" Double Layer Cake",19396829112,12330116,,4.4519
PL984176994,Succulents with Ruffles Two-Tier Cake,19396829124,12330116,,4.8
P03003614,"Lewis Bake Shop Deluxe 5” Bun 34 oz., 12 ct.",2412601843,1580105,Lewis Bake Shop,4.7685
PL984176977,"PAW Patrol 10"" Double Layer Cake",19396829116,7320110,,4.6923
PL984177003,Bluey Two-Tier Cake,19396829134,1137,,4.4578
PL984176839,Custom Graduation Two-Tier Cake,19396829006,15830250,,4.5824
PL984176880,"Sunflower Cupcakes, 30 ct.",19396829047,13870129,,4.7037
PL984177064,"Inspiration Half Sheet Cake, Gold",19396829138,9116,,4.5128
P990387563,"Pokemon Cupcakes, 30 ct.",19396830216,15700317,,4.8571
PL984177059,Sunflower Half Sheet Cake,19396829282,13870129,,4.6357
PL984177081,Frozen 2 Half Sheet Cake,19396829148,12330111,,4.6557
PL984177095,PAW Patrol Half Sheet Cake,19396829161,7320110,,3.7719
PL984177109,Custom Graduation Full Sheet Cake,19396829163,15830250,,4.242
PL984177171,Succulents with Ruffles Full Sheet Cake,19396829192,12330116,,4.4179
PL984177053,Mermaid Half Sheet Cake,19396829276,15590118,,4.8256
PL984176874,"Shark Cupcakes, 30 ct.",19396829041,9271,,4.5645
PL984176970,"Disney Princess 10"" Double Layer Cake",19396829219,1984,,4.7083
prod25090215,"Blueberry Muffin Pre-topped, Bulk Wholesale Case, 60 ct.",2951927180,6790110,Member's Mark,4.4503
prod22420690,"Raymundo's Caramel Flan 4 oz., 12 pk.",63345605018,1580107,Raymundo's,4.1516
P990353210,"Member's Mark 3"" Cookies 'n Crème Cheesecakes, Frozen, Case, 40 ct.",73025639340,6790110,Member's Mark,4.5
PL984176976,"Minnie Mouse 10"" Double Layer Cake",19396829109,4360101,,4.5082
prod25261294,"Member's Mark Cinnamon Crunch Muffin, Bulk Wholesale Case, 60 ct.",2808103270,6790110,Member's Mark,4.5
PL984176946,"Mermaid 10"" Double Layer Cake",19396829204,15590118,,4.7935
PL984176948,"Enchanted Unicorn 10"" Double Layer Cake",19396829214,15510451,,4.7125
PL984177083,Jurassic World Half Sheet Cake,19396829151,15510272,,4.2625
P990387517,Pokemon Half Sheet Cookie Cake,19396830215,15700317,,3.6667
PL984176894,"Baby Shark Cupcakes, 30 ct.",19396829060,2071,,4.5714
P990387504,Hello Kitty Half Sheet Cookie Cake,19396830191,10230121,,5.0
PL984177173,"Shimmering Elegance Full Sheet Cake, Silver",19396829196,7330197,,4.3881
PL984177066,Succulents with Texture Half Sheet Cake,19396829141,1950101,,4.2609
P990387543,Peanuts Half Sheet Cookie Cake,19396830237,8210,,3.6667
P990387534,"Barbie Cupcakes, 30 ct.",19396830198,1110123,,3.125
PL984176971,"Frozen 2 10"" Double Layer Cake",19396829221,12330111,,4.6364
PL984177062,Football Half Sheet Cake,19396829285,15710178,,4.6522
PL984177163,Sugar Soft Roses Full Sheet Cake,19396829292,1459,,4.7015
PL984177014,Marvel's Spider-Man Two-Tier Cake,19396829237,8700101,,4.65
PL984176891,"Blue Whales Cupcakes, 30 ct.",19396829057,15990218,,4.6061
P990364244,"Ole Xtreme Gluten Free Tortillas, 8 in., 6 ct. ",,2610113,OLE,4.6098
PL984176986,Sweet Celebration Two-Tier Cake,19396829229,16540333,,4.5283
PL984176879,"Patriotic Cupcakes, 30 ct.",19396829046,15480207,,4.7843
PL984150759,"Mickey Mouse 10"" Double Layer Cake",19396828996,11630113,,4.6447
P990387536,Lilo and Stitch Half Sheet Cake,19396830200,16760254,,3.7273
PL984177105,"Custom Graduation 10"" Double Layer Cake",19396829288,15830250,,4.6
P990387503,"Hello Kitty 10"" Round Double Layer Cake",19396830190,10230121,,4.8
PL984150756,"Inspiration Full Sheet Cake, Gold",19396829001,9116,,4.8
PL984176997,Safari Animals Two-Tier Cake,19396829128,18610134,,4.5918
PL984177054,Shark Half Sheet Cake,19396829277,9271,,4.5393
PL984150754,Enchanted Unicorn Half Sheet Cake,40984150754,15510451,,4.561
PL984177005,Disney Princess Two-Tier Cake,19396829136,1984,,4.3
PL984177089,Mickey Mouse Half Sheet Cake,19396829152,11630113,,4.5088
prod21391920,"Butternut Burger Buns 24 oz., 16 ct.",2412601520,1580105,BUTTERNUT,4.5938
P990387514,Sonic Half Sheet Cake,19396830182,12170103,,4.3333
P990387509,"Sonic 10"" Double Layer Cake",19396830184,12170103,,4.8889
P990395148,"Spring Cupcakes, 30 ct.",19396890077,1827,,
PL984176953,"Sunflower 10"" Double Layer Cake",19396829102,13870129,,4.6727
PL984176876,"Unicorn Magic Cupcakes, 30 ct.",19396829043,8123,,4.5
prod21292066,"Orale! Premium Corn Husks, 16 oz.",9678620616,2610113,Orale!,4.4545
PL984177012,Minnie Mouse Two-Tier Cake,19396829235,4360101,,4.4231
P990387565,"Party Balloons Half Sheet Cookie Cake, Red, Light Blue, and Green Design",19396830240,16220229,,4.8667
P990395171,Custom Graduation Half Sheet Cookie Cake,19396890084,15830250,,
P990387531,"Lilo and Stitch 10"" Round Double Layer Cake",19396830202,16760254,,4.1111
P990387528,Super Mario Half Sheet Cake,19396830206,4260101,,3.7273
prod18430007,"Yeast Dinner Rolls, Bulk Wholesale Case 288 ct.",72158231571,6790110,Member's Mark,4.6923
P990368813,"Member's Mark Rising Crust Supreme Pizza, Frozen, 3 pk.",19396845067,1519,Member's Mark,3.6784
P990387671,"Member's Mark Tex-Mex Chicken Burger Patties, 10 ct.",19396845934,15370265,Member's Mark,4.1667
prod22971008,"Member's Mark Spring Celebration Cupcakes, 30 ct.",22941400000,8117,Member's Mark,4.6256
P990342473,"Member's Mark Red Quinoa Chia Corn Tortilla Chips, 16 oz.",19396840932,16230350,Member's Mark,4.7746
P03030636,"Members Mark Street Corn Dip, 24 oz.",19396837777,670102,Member's Mark,4.1667
P990350280,"Member's Mark White Queso Dip, 32 oz.",19396841669,670102,Member's Mark,4.3538
P990390165,"Member's Mark Salsa Con Queso with Savory Beef Crumbles, 27 oz.",19396846382,670102,Member's Mark,5.0
P990387667,"Member's Mark Greek Salad, priced per pound",25532100000,1541,Member's Mark,4.4366
P990390332,"Member's Mark Caesar Salad, priced per pound",25532300000,1541,Member's Mark,4.4419
PL980427127,"Member's Mark Fruit and Cheese Tray, priced per pound",22678300000,15940764,Member's Mark,4.3711
P990347290,"Member's Mark Breakfast Platter, Five Flavor Assortment, 40 ct.",25522400000,1580107,Member's Mark,4.1111
prod25291000,"Member's Mark The Better Nut Bar, Dark Chocolate and Sea Salt, 24 ct.",19396810079,1465,Member's Mark,4.7554
P990390261,"Member's Mark Beef Hot Dogs, 2 oz., 24 ct.",19396846531,3650101,Member's Mark,3.9375
prod22121609,"Member's Mark Natural Sliced Strawberries, Frozen, 4 lbs.",7874228525,1521,Member's Mark,4.8034
prod22550031,Member's Mark Mexican Style Finely Shredded Cheese 2 pk.,7874221887,1511,Member's Mark,4.8108
prod23651760,Member's Mark Mexican Style 4 Cheese Blend Shredded 5 lbs.,19396804363,1511,Member's Mark,4.7989
P03022421,"Member's Mark Rotisserie Chicken Bites, 2 lbs.",19396837640,15370265,Member's Mark,4.6648
P990387112,"Member's Mark Medium Roast Spring Seasonal Coffee Pods, Variety Pack, 60 pk.",,4040101,Member's Mark,4.3667
P990323368,"Member's Mark Organic Fruit Twist, Variety Pack, 0.63 oz., 24 pk.",19396837502,2259,Member's Mark,4.5261
prod24451009,"Member's Mark Strawberry Lemonade, 52 fl. oz., 2 pk.",19396805298,1506,Member's Mark,4.7456
P990359319,"Member's Mark Beef Franks, 4 oz., 12 ct.",19396845631,3650101,Member's Mark,4.7972
P990361698,"Member's Mark Sous Vide Uncured Bacon and Three Cheese Egg Bites, 5 pk.",19396845617,15370265,Member's Mark,4.4051
prod24451007,"Member's Mark Lemonade, 52 fl. oz., 2 pk.",19396805297,1506,Member's Mark,4.6684
PL980431816,"Member's Mark Gourmet Cupcakes Variety Pack, 8 ct.",25489400000,8117,Member's Mark,4.4958
P990337454,"Member's Mark Cheese, Fruit and Nut Snacks, 12 pk.",19396838765,1511,Member's Mark,4.3357
P990350200,"Member’s Mark Unsweetened Vanilla Almond Milk, 64 fl. oz., 3 pk.",19396842293,1509,Member's Mark,4.4964
PL984164967,"Member's Mark Sliced Brioche Slider Buns, 24 ct.",25495900000,1580105,Member's Mark,4.7011
prod25261293,"Member's Mark Cinnamon Crunch Muffin, 6 ct.",22973700000,1580109,Member's Mark,4.5944
P03002640,"Member's Mark Pineapple Spears in Coconut Water, 42 oz.",19396815521,1468,Member's Mark,4.736
P990337323,"Member's Mark Cheese and Cracker Snacks, 12 pk.",19396838766,1511,Member's Mark,4.2352
prod24790290,Member's Mark Vanilla Ice Cream Pail 5 qts.,19396807757,1525,Member's Mark,4.533
P990338177,"Member's Mark Sparkling Water Variety Pack, 17 fl. oz., 24 pk.",19396840405,1501,Member's Mark,4.3847
prod13450302,"Member's Mark Mini Candy Cookies, 36 ct.",22862000000,1580107,Member's Mark,4.3047
PL984181866,"Member's Mark Sourdough Bread Bowl, 23 oz.",25504700000,1580105,Member's Mark,4.3573
prod22644730,"Member's Mark Original Fried Pork Rinds, 16 oz.",7874221819,16650639,Member's Mark,4.5371
P03015480,"Member's Mark Freeze Dried Strawberry Slices, 3 oz.",19396832642,1487,Member's Mark,4.6801
prod25580039,"Member's Mark Smoothie Variety Pack, 10 fl. oz., 12 pk.",19396813328,1506,Member's Mark,4.4758
P03022824,"Member's Mark Rising Crust Pepperoni Pizza, Frozen, 3 pk.",19396836130,1519,Member's Mark,3.4879
P990350288,"Member's Mark Rising Crust Three Meat Pizza, Frozen, 3 pk.",19396842997,1519,Member's Mark,3.4805
P990343123,"Member's Mark Rising Crust Four Cheese Pizza, Frozen, 3 pk.",19396838160,1519,Member's Mark,3.5516
P03018568,"Member's Mark Cauliflower Crust Cheese Pizza, Frozen, 15 oz., 2 pk.",19396834386,1519,Member's Mark,4.7187
P990362787,"Member's Mark Cobb Salad with Grilled Chicken and Avocado Ranch, priced per pound",25529400000,1541,Member's Mark,4.458
prod25620559,"Member's Mark 10"" Key Lime Pie, 41 oz.",22975700000,1580107,Member's Mark,4.4988
P990352307,"Member's Mark Original Crescent Rolls Refrigerated Canned Dough, 8 oz., 4 pk.		 		 		 		 		 		",19396842939,7320119,Member's Mark,4.1896
prod24790311,"Member's Mark Cookies and Cream Ice Cream Pail, 5 qt.",19396807759,1525,Member's Mark,4.6315
prod21251673,"Member's Mark Asolo-Prosecco, 750 ml",7874220621,1250107,Member's Mark,4.5934
prod7320264,Member's Mark Maraschino Cherries 74 oz.,19396802727,1468,Member's Mark,4.6556
P990332118,"Member's Mark Chili Powder, 20 oz.",19396835602,1544,Member's Mark,4.6904
P990332132,"Member's Mark Oregano, 5.5 oz.",19396835613,1544,Member's Mark,4.8483
P990389854,"Member's Mark 10"" Cherry Lattice Pie, 39 oz.",25530900000,1580107,Member's Mark,4.0
P990359471,"Member's Mark Cheddar Cheese Pork Franks, 1/4 lb., 12 ct.",19396845667,3650101,Member's Mark,4.5069
prod2920474,"Member's Mark Purified Water 16.9 fl. oz., 40 pk.",7874202847,1501,Member's Mark,4.8243
